nID;nID_Service;nID_Place;nID_City;nID_Region;nID_ServiceType;oData;sURL;bHidden;nID_Subject_Operator;bTest;sNote;asAuth;nID_Server
665;778;469;469;NULL;4;{"processDefinitionId":"dnepr_soczah_160:1:1"};;false;14;false;;BankID,EDS;0
666;778;50021;NULL;21;4;{"processDefinitionId":"dnepr_soczah_160:1:1"};;false;14;false;;BankID,EDS;0
667;775;469;469;NULL;4;{"processDefinitionId":"dnepr_soczah_154:1:1"};;false;14;false;;BankID,EDS;0
668;775;50021;NULL;21;4;{"processDefinitionId":"dnepr_soczah_154:1:1"};;false;14;false;;BankID,EDS;0
669;779;469;469;NULL;4;{"processDefinitionId":"dnepr_soczah_165:1:1"};;false;14;false;;BankID,EDS;0
670;779;50021;NULL;21;4;{"processDefinitionId":"dnepr_soczah_165:1:1"};;false;14;false;;BankID,EDS;0
671;781;469;469;NULL;4;{"processDefinitionId":"dnepr_soczah_163:1:1"};;false;14;false;;BankID,EDS;0
672;781;50021;NULL;21;4;{"processDefinitionId":"dnepr_soczah_163:1:1"};;false;14;false;;BankID,EDS;0
673;777;469;469;NULL;4;{"processDefinitionId":"dnepr_soczah_156:1:1"};;false;14;false;;BankID,EDS;0
674;777;50021;NULL;21;4;{"processDefinitionId":"dnepr_soczah_156:1:1"};;false;14;false;;BankID,EDS;0
675;759;469;469;NULL;4;{"processDefinitionId":"dnepr_soczah_142:1:1"};;false;14;false;;BankID,EDS;0
676;759;50021;NULL;21;4;{"processDefinitionId":"dnepr_soczah_142:1:1"};;false;14;false;;BankID,EDS;0
677;752;469;469;NULL;4;{"processDefinitionId":"socialhelp_kidsUkraine:1:1"};;false;14;false;;BankID,EDS;0
678;752;50021;NULL;21;4;{"processDefinitionId":"socialhelp_kidsUkraine:1:1"};;false;14;false;;BankID,EDS;0
679;20;15;15;NULL;4;{"processDefinitionId":"dnepr_cnap_213:1:1"};;false;225;true;;BankID,EDS;0
680;1408;15;15;NULL;4;{"processDefinitionId":"dnepr_cnap_214:1:1"};;false;225;true;;BankID,EDS;0
681;1409;15;15;NULL;4;{"processDefinitionId":"dnepr_cnap_215:1:1"};;false;225;true;;BankID,EDS;0
682;1412;15;15;NULL;4;{"processDefinitionId":"dnepr_cnap_217:1:1"};;false;225;true;;BankID,EDS;0
683;1413;15;15;NULL;4;{"processDefinitionId":"dnepr_cnap_218:1:1"};;false;225;true;;BankID,EDS;0
684;1411;15;15;NULL;4;{"processDefinitionId":"dnepr_cnap_219:1:1"};;false;225;true;;BankID,EDS;0
685;725;1;1;NULL;4;{"processDefinitionId":"dnepr_cnap_305:1:1"};;false;225;false;;BankID,EDS;0
686;1454;67;67;NULL;4;{"processDefinitionId":"chervonograd_cnap_304:1:1"};;false;1;false;;BankID,EDS;0
687;29;189;189;NULL;4;{"processDefinitionId":"dnepr_dms-89:1:1"};;false;89;true;;BankID,EDS;0
688;455;1;1;NULL;4;{"processDefinitionId":"dnepr_cnap_306:1:1"};;false;225;false;;BankID,EDS;0
689;1455;NULL;NULL;NULL;4;{"processDefinitionId":"demo:1:58"};;true;1;true;;BankID,EDS;0
690;1430;465;465;NULL;4;{"processDefinitionId":"ternopol_rcnap_264:1:1"};;false;264;true;;BankID,EDS;0
691;1430;115;115;NULL;4;{"processDefinitionId":"dnepr_cnap_264:1:1"};;false;264;false;;BankID,EDS;0
692;19;67;67;NULL;4;{"processDefinitionId":"chervonograd_cnap_314:1:1"};;false;1;false;;BankID,EDS;0
693;4;26;26;NULL;4;{"processDefinitionId":"cnap_293:1:1"};;false;225;false;;BankID,EDS;0
694;1456;67;67;NULL;4;{"processDefinitionId":"chervonograd_cnap_316:1:1"};;false;1;false;;BankID,EDS;0
695;126;8;8;NULL;4;{"processDefinitionId":"kuznetsovsk_mvk-319v:1:1"};;false;1;false;;BankID,EDS;0
696;127;8;8;NULL;4;{"processDefinitionId":"kuznetsovsk_mvk-319or:1:1"};;false;1;false;;BankID,EDS;0
697;128;8;8;NULL;4;{"processDefinitionId":"kuznetsovsk_mvk-319pk:1:1"};;false;1;false;;BankID,EDS;0
698;151;189;189;NULL;4;{"processDefinitionId":"dnepr_cnap_54_55:1:1"};;false;225;false;;BankID,EDS;0
699;151;26;26;NULL;4;{"processDefinitionId":"dnepr_cnap_54_55:1:1"};;false;225;false;;BankID,EDS;0
700;151;40;40;NULL;4;{"processDefinitionId":"dnepr_cnap_54_55:1:1"};;false;225;false;;BankID,EDS;0
701;472;26;26;NULL;4;{"processDefinitionId":"hmel_cnap_333:1:1"};;false;246;false;;BankID,EDS;0
702;1421;67;67;NULL;4;{"processDefinitionId":"demo:1:58"};;true;247;true;;BankID,EDS;0
703;152;67;67;NULL;4;{"processDefinitionId":"dnepr_cnap_256:1:1"};;false;225;true;;BankID,EDS;0
704;152;40;40;NULL;4;{"processDefinitionId":"dnepr_cnap_256:1:1"};;false;225;false;;BankID,EDS;0
705;1427;26;26;NULL;4;{"processDefinitionId":"dnepr_cnap_263:1:1"};;false;225;false;;BankID,EDS;0
706;1429;40;40;NULL;4;{"processDefinitionId":"dnepr_cnap_268:1:1"};;false;225;false;;BankID,EDS;0
707;1429;67;67;NULL;4;{"processDefinitionId":"dnepr_cnap_268:1:1"};;true;268;true;;BankID,EDS;0
708;1429;125;125;NULL;4;{"processDefinitionId":"dnepr_cnap_268:1:1"};;false;225;false;;BankID,EDS;0
709;1429;467;467;NULL;4;{"processDefinitionId":"dnepr_cnap_268:1:1"};;false;225;false;;BankID,EDS;0
710;1429;26;26;NULL;4;{"processDefinitionId":"dnepr_cnap_268:1:1"};;false;225;false;;BankID,EDS;0
711;1443;37;37;NULL;4;{"processDefinitionId":"nikopol_cnap_273:1:1"};;false;225;false;;BankID,EDS;0
712;1445;40;40;NULL;4;{"processDefinitionId":"dnepr_cnap_274:1:1"};;false;225;false;;BankID,EDS;0
713;100;67;67;NULL;4;{"processDefinitionId":"dnepr_cnap_286:1:1"};;false;225;true;;BankID,EDS;0
714;15;67;67;NULL;4;{"processDefinitionId":"dnepr_cnap_184:1:1"};;false;225;true;;BankID,EDS;0
715;15;125;125;NULL;4;{"processDefinitionId":"dnepr_cnap_184:1:1"};;false;225;false;;BankID,EDS;0
716;143;40;40;NULL;4;{"processDefinitionId":"dnepr_cnap_275:1:1"};;false;225;false;;BankID,EDS;0
717;143;26;26;NULL;4;{"processDefinitionId":"dnepr_cnap_275:1:1"};;false;225;false;;BankID,EDS;0
718;1400;40;40;NULL;4;{"processDefinitionId":"dnepr_cnap_224:1:1"};;false;225;false;;BankID,EDS;0
719;1400;26;26;NULL;4;{"processDefinitionId":"dnepr_cnap_224:1:1"};;false;225;false;;BankID,EDS;0
720;1404;26;26;NULL;4;{"processDefinitionId":"dnepr_cnap_228:1:1"};;false;228;false;;BankID,EDS;0
721;149;26;26;NULL;4;{"processDefinitionId":"dnepr_cnap_229:1:1"};;false;229;false;;BankID,EDS;0
722;149;189;189;NULL;4;{"processDefinitionId":"dnepr_cnap_229:1:1"};;false;229;false;;BankID,EDS;0
723;149;40;40;NULL;4;{"processDefinitionId":"dnepr_cnap_229:1:1"};;false;229;false;;BankID,EDS;0
724;121;26;26;NULL;4;{"processDefinitionId":"dnepr_cnap_230:1:1"};;false;230;false;;BankID,EDS;0
725;29;67;67;NULL;4;{"processDefinitionId":"dnepr_dms-89:1:1"};;false;89;true;;BankID,EDS;0
726;813;NULL;NULL;NULL;4;{"processDefinitionId":"health_ministry_10"};;false;22;true;;BankID,EDS;0
727;20;67;67;NULL;4;{"processDefinitionId":"dnepr_cnap_213:1:1"};;false;225;true;;BankID,EDS;0
728;1408;67;67;NULL;4;{"processDefinitionId":"dnepr_cnap_214:1:1"};;false;225;true;;BankID,EDS;0
729;1409;67;67;NULL;4;{"processDefinitionId":"dnepr_cnap_215:1:1"};;false;225;true;;BankID,EDS;0
730;1412;67;67;NULL;4;{"processDefinitionId":"dnepr_cnap_217:1:1"};;false;225;true;;BankID,EDS;0
731;1413;67;67;NULL;4;{"processDefinitionId":"dnepr_cnap_218:1:1"};;false;225;true;;BankID,EDS;0
732;1411;67;67;NULL;4;{"processDefinitionId":"dnepr_cnap_219:1:1"};;false;225;true;;BankID,EDS;0
733;29;67;67;NULL;4;{"processDefinitionId":"dnepr_dms-89:1:1"};;false;89;true;;BankID,EDS;0
734;26;67;67;NULL;4;{"processDefinitionId":"dnepr_dms-89s:1:1"};;false;89;true;;BankID,EDS;0
735;28;67;67;NULL;4;{"processDefinitionId":"dnepr_dms-205:1:1"};;false;205;true;;BankID,EDS;0
736;184;67;67;NULL;4;{"processDefinitionId":"dnepr_dms-212:1:1"};;false;89;true;;BankID,EDS;0
737;185;67;67;NULL;4;{"processDefinitionId":"dnepr_dms-212s:1:1"};;false;89;true;;BankID,EDS;0
738;173;67;67;NULL;4;{"processDefinitionId":"dnepr_dms-227:1:1"};;false;205;true;;BankID,EDS;0
739;175;67;67;NULL;4;{"processDefinitionId":"dnepr_dms-257:1:1"};;false;205;true;;BankID,EDS;0
740;1431;67;67;NULL;4;{"processDefinitionId":"dnepr_dms-272:1:1"};;false;205;true;;BankID,EDS;0
741;1432;67;67;NULL;4;{"processDefinitionId":"dnepr_dms-272kr:1:1"};;false;205;true;;BankID,EDS;0
742;25;67;67;NULL;4;{"processDefinitionId":"dnepr_dms-280:1:1"};;false;89;true;;BankID,EDS;0
743;177;67;67;NULL;4;{"processDefinitionId":"dnepr_dms-288:1:1"};;false;89;true;;BankID,EDS;0
744;24;67;67;NULL;4;{"processDefinitionId":"dnepr_dms-294:1:1"};;false;89;true;;BankID,EDS;0
745;1422;468;468;NULL;4;{"processDefinitionId":"dnepr_cnap_246:1:1"};;false;225;false;;BankID,EDS;0
746;1422;26;26;NULL;4;{"processDefinitionId":"hmel_cnap_246:1:1"};;false;246;false;;BankID,EDS;0
747;158;26;26;NULL;4;{"processDefinitionId":"dnepr_cnap_53:1:352"};;false;53;false;;BankID,EDS;0
748;659;26;26;NULL;4;{"processDefinitionId":"kuznetsovsk_mvk_2:1:1"};;false;212;false;;BankID,EDS;0
749;659;143;143;NULL;4;{"processDefinitionId":"kuznetsovsk_mvk_2:1:1"};;false;212;true;;BankID,EDS;0
750;475;1;1;NULL;4;{"processDefinitionId":"dnepr_mvk_335:1:1"};;false;1;false;;BankID,EDS;0
751;659;22;22;NULL;4;{"processDefinitionId":"kuznetsovsk_mvk_2:1:1"};;false;212;false;;BankID,EDS;0
752;28;182;182;NULL;4;{"processDefinitionId":"dnepr_dms-205:1:1"};;false;205;false;;BankID,EDS;0
753;184;182;182;NULL;4;{"processDefinitionId":"dnepr_dms-212:1:1"};;false;89;false;;BankID,EDS;0
754;185;182;182;NULL;4;{"processDefinitionId":"dnepr_dms-212s:1:1"};;false;89;false;;BankID,EDS;0
755;173;182;182;NULL;4;{"processDefinitionId":"dnepr_dms-227:1:1"};;false;205;false;;BankID,EDS;0
756;175;182;182;NULL;4;{"processDefinitionId":"dnepr_dms-257:1:1"};;false;205;false;;BankID,EDS;0
757;1431;182;182;NULL;4;{"processDefinitionId":"dnepr_dms-272:1:1"};;false;205;false;;BankID,EDS;0
758;1432;182;182;NULL;4;{"processDefinitionId":"dnepr_dms-272kr:1:1"};;false;205;false;;BankID,EDS;0
759;25;182;182;NULL;4;{"processDefinitionId":"dnepr_dms-280:1:1"};;false;89;false;;BankID,EDS;0
760;1457;1;1;NULL;4;{"processDefinitionId":"dnepr_mvk_336:1:1"};;false;1;false;;BankID,EDS;0
761;20;28;28;NULL;4;{"processDefinitionId":"dnepr_cnap_213:1:1"};;false;225;false;;BankID,EDS;0
762;1408;28;28;NULL;4;{"processDefinitionId":"dnepr_cnap_214:1:1"};;false;225;false;;BankID,EDS;0
763;1409;28;28;NULL;4;{"processDefinitionId":"dnepr_cnap_215:1:1"};;false;225;false;;BankID,EDS;0
764;1411;28;28;NULL;4;{"processDefinitionId":"dnepr_cnap_219:1:1"};;false;225;false;;BankID,EDS;0
765;1412;28;28;NULL;4;{"processDefinitionId":"dnepr_cnap_217:1:1"};;false;225;false;;BankID,EDS;0
766;1413;28;28;NULL;4;{"processDefinitionId":"dnepr_cnap_218:1:1"};;false;225;false;;BankID,EDS;0
767;142;215;215;NULL;4;{"processDefinitionId":"dnepr_cnap_36:1:1"};;false;225;true;;BankID,EDS;0
768;1392;1;1;NULL;4;{"processDefinitionId":"dnepr_mvk_337:1:1"};;false;1;false;;BankID,EDS;0
769;1429;28;28;NULL;4;{"processDefinitionId":"dnepr_cnap_268:1:1"};;false;225;false;;BankID,EDS;0
770;1421;28;28;NULL;4;{"processDefinitionId":"demo:1:58"};;true;247;true;;BankID,EDS;0
771;152;28;28;NULL;4;{"processDefinitionId":"dnepr_cnap_256:1:1"};;false;225;false;;BankID,EDS;0
772;151;1;1;NULL;4;{"processDefinitionId":"dnepr_cnap_54_55:1:1"};;false;225;false;;BankID,EDS;0
773;151;28;28;NULL;4;{"processDefinitionId":"dnepr_cnap_54_55:1:1"};;false;225;false;;BankID,EDS;0
774;1443;28;28;NULL;4;{"processDefinitionId":"nikopol_cnap_273:1:1"};;false;225;false;;BankID,EDS;0
775;100;1;1;NULL;4;{"processDefinitionId":"dnepr_cnap_286:1:1"};;false;225;false;;BankID,EDS;0
776;100;28;28;NULL;4;{"processDefinitionId":"dnepr_cnap_286:1:1"};;false;225;false;;BankID,EDS;0
777;100;466;466;NULL;4;{"processDefinitionId":"dnepr_cnap_286:1:1"};;false;225;false;;BankID,EDS;0
778;15;28;28;NULL;4;{"processDefinitionId":"dnepr_cnap_184:1:1"};;false;225;false;;BankID,EDS;0
779;1403;50006;NULL;6;4;{"processDefinitionId":"ternopol_oda_239:1:1"};;false;1;false;;BankID,EDS;0
780;1430;27;27;NULL;4;{"processDefinitionId":"zhytomyr_mvk_families-1:1:1"};;false;1;false;;BankID,EDS;0
781;20;189;189;NULL;4;{"processDefinitionId":"dnepr_cnap_213:1:1"};;false;225;false;;BankID,EDS;0
782;1408;189;189;NULL;4;{"processDefinitionId":"dnepr_cnap_214:1:1"};;false;225;false;;BankID,EDS;0
783;1409;189;189;NULL;4;{"processDefinitionId":"dnepr_cnap_215:1:1"};;false;225;false;;BankID,EDS;0
784;1411;189;189;NULL;4;{"processDefinitionId":"dnepr_cnap_219:1:1"};;false;225;false;;BankID,EDS;0
785;1412;189;189;NULL;4;{"processDefinitionId":"dnepr_cnap_217:1:1"};;false;225;false;;BankID,EDS;0
786;1413;189;189;NULL;4;{"processDefinitionId":"dnepr_cnap_218:1:1"};;false;225;false;;BankID,EDS;0
787;100;189;189;NULL;4;{"processDefinitionId":"dnepr_cnap_286:1:1"};;false;225;false;;BankID,EDS;0
788;29;331;331;NULL;4;{"processDefinitionId":"dnepr_dms-89:1:1"};;false;89;true;;BankID,EDS;0
789;26;331;331;NULL;4;{"processDefinitionId":"dnepr_dms-89s:1:1"};;false;89;true;;BankID,EDS;0
790;28;331;331;NULL;4;{"processDefinitionId":"dnepr_dms-205:1:1"};;false;205;true;;BankID,EDS;0
791;184;331;331;NULL;4;{"processDefinitionId":"dnepr_dms-212:1:1"};;false;89;true;;BankID,EDS;0
792;185;331;331;NULL;4;{"processDefinitionId":"dnepr_dms-212s:1:1"};;false;89;true;;BankID,EDS;0
793;173;331;331;NULL;4;{"processDefinitionId":"dnepr_dms-227:1:1"};;false;205;true;;BankID,EDS;0
794;175;331;331;NULL;4;{"processDefinitionId":"dnepr_dms-257:1:1"};;false;205;true;;BankID,EDS;0
795;1431;331;331;NULL;4;{"processDefinitionId":"dnepr_dms-272:1:1"};;false;205;true;;BankID,EDS;0
796;1432;331;331;NULL;4;{"processDefinitionId":"dnepr_dms-272kr:1:1"};;false;205;true;;BankID,EDS;0
797;25;331;331;NULL;4;{"processDefinitionId":"dnepr_dms-280:1:1"};;false;89;true;;BankID,EDS;0
798;1393;1;1;NULL;4;{"processDefinitionId":"dnepr_mvk_338:1:1"};;false;1;false;;BankID,EDS;0
799;26;189;189;NULL;4;{"processDefinitionId":"dnepr_dms-89s:1:1"};;false;89;true;;BankID,EDS;0
800;28;189;189;NULL;4;{"processDefinitionId":"dnepr_dms-205:1:1"};;false;205;true;;BankID,EDS;0
801;184;189;189;NULL;4;{"processDefinitionId":"dnepr_dms-212:1:1"};;false;89;true;;BankID,EDS;0
802;185;189;189;NULL;4;{"processDefinitionId":"dnepr_dms-212s:1:1"};;false;89;true;;BankID,EDS;0
803;173;189;189;NULL;4;{"processDefinitionId":"dnepr_dms-227:1:1"};;false;205;true;;BankID,EDS;0
804;175;189;189;NULL;4;{"processDefinitionId":"dnepr_dms-257:1:1"};;false;205;true;;BankID,EDS;0
805;1431;189;189;NULL;4;{"processDefinitionId":"dnepr_dms-272:1:1"};;false;205;true;;BankID,EDS;0
806;1432;189;189;NULL;4;{"processDefinitionId":"dnepr_dms-272kr:1:1"};;false;205;true;;BankID,EDS;0
807;25;189;189;NULL;4;{"processDefinitionId":"dnepr_dms-280:1:1"};;false;89;true;;BankID,EDS;0
808;1419;1;1;NULL;4;{"processDefinitionId":"dnepr_mvk_339:1:1"};;false;1;false;;BankID,EDS;0
809;687;26;26;NULL;4;{"processDefinitionId":"ternopol_rcnap_117:1:1"};;false;117;true;;BankID,EDS;0
810;687;465;465;NULL;4;{"processDefinitionId":"ternopol_rcnap_117:1:1"};;false;117;true;;BankID,EDS;0
811;786;25;25;NULL;4;{"processDefinitionId":"dnepr_soc_help_177:1:1"};;true;14;true;;BankID,EDS;0
812;1383;25;25;NULL;4;{"processDefinitionId":"dnepr_soc_help_176:1:1"};;true;14;true;;BankID,EDS;0
813;654;25;25;NULL;4;{"processDefinitionId":"subsidiesUkraine:1:1"};;true;14;true;;BankID,EDS;0
814;1430;26;26;NULL;4;{"processDefinitionId":"ternopol_rcnap_264:1:1"};;false;264;true;;BankID,EDS;0
815;160;50026;NULL;26;4;{"processDefinitionId":"dnepr_cnap_267:1:1"};;false;284;false;;BankID,EDS;0
816;160;50025;NULL;25;4;{"processDefinitionId":"dnepr_cnap_267:1:1"};;false;284;false;;BankID,EDS;0
817;160;50028;NULL;28;4;{"processDefinitionId":"dnepr_cnap_267:1:1"};;false;284;false;;BankID,EDS;0
818;21;4;4;NULL;1;{};http://www.cnap.if.ua/posl/4345;false;1;false;Ви можете отримати послугу на порталі адміністративних послуг м.Івано-Франківська;BankID,EDS;0
819;140;215;215;NULL;4;{"processDefinitionId":"dnepr_cnap_37:1:1"};;false;225;true;;BankID,EDS;0
820;141;215;215;NULL;4;{"processDefinitionId":"dnepr_cnap_38:1:1"};;false;225;true;;BankID,EDS;0
821;139;215;215;NULL;4;{"processDefinitionId":"dnepr_cnap_39:1:1"};;false;225;true;;BankID,EDS;0
822;1458;27;27;NULL;4;{"processDefinitionId":"zhytomyr_mvk_families-2:1:1"};;false;1;false;;BankID,EDS;0
823;687;27;27;NULL;4;{"processDefinitionId":"zhytomyr_mvk_families-3:1:1"};;false;1;false;;BankID,EDS;0
824;1459;27;27;NULL;4;{"processDefinitionId":"zhytomyr_mvk_families-6:1:1"};;false;1;false;;BankID,EDS;0
825;1460;27;27;NULL;4;{"processDefinitionId":"zhytomyr_mvk_families-7:1:1"};;false;1;false;;BankID,EDS;0
826;1438;27;27;NULL;4;{"processDefinitionId":"zhytomyr_mvk_families-8:1:1"};;false;1;false;;BankID,EDS;0
827;1398;469;469;NULL;4;{"processDefinitionId":"dnepr_cnap_220:1:1"};;false;225;true;;BankID,EDS;0
828;628;50006;NULL;6;4;{"processDefinitionId":"ternopil_obl_284:1:1"};;false;231;true;;BankID,EDS;0
829;102;26;26;NULL;4;{"processDefinitionId":"dnepr_cnap_211:1:1"};;false;225;false;;BankID,EDS;0
830;956;154;154;NULL;4;{"processDefinitionId":"dnepr_cnap_238:1:1"};;false;225;false;;BankID,EDS;0
831;957;154;154;NULL;4;{"processDefinitionId":"dnepr_cnap_238a:1:1"};;false;225;false;;BankID,EDS;0
832;956;182;182;NULL;4;{"processDefinitionId":"dnepr_cnap_238:1:1"};;false;225;false;;BankID,EDS;0
833;956;28;28;NULL;4;{"processDefinitionId":"dnepr_cnap_238:1:1"};;false;225;false;;BankID,EDS;0
834;956;102;102;NULL;4;{"processDefinitionId":"dnepr_cnap_238:1:1"};;false;225;true;;BankID,EDS;0
835;956;37;37;NULL;4;{"processDefinitionId":"dnepr_cnap_238:1:1"};;false;225;false;;BankID,EDS;0
836;956;174;174;NULL;4;{"processDefinitionId":"dnepr_cnap_238:1:1"};;false;225;true;;BankID,EDS;0
837;956;67;67;NULL;4;{"processDefinitionId":"dnepr_cnap_238:1:1"};;false;225;true;;BankID,EDS;0
838;27;1;1;NULL;4;{"processDefinitionId":"dnepr_mvk_345:1:1"};;false;220;false;;BankID,EDS;0
839;1401;26;26;NULL;4;{"processDefinitionId":"dnepr_cnap_222:1:1"};;false;225;true;;BankID,EDS;0
840;957;182;182;NULL;4;{"processDefinitionId":"dnepr_cnap_238a:1:1"};;false;225;false;;BankID,EDS;0
841;957;28;28;NULL;4;{"processDefinitionId":"dnepr_cnap_238a:1:1"};;false;225;false;;BankID,EDS;0
842;957;102;102;NULL;4;{"processDefinitionId":"dnepr_cnap_238a:1:1"};;false;225;true;;BankID,EDS;0
843;957;37;37;NULL;4;{"processDefinitionId":"dnepr_cnap_238a:1:1"};;false;225;false;;BankID,EDS;0
844;957;67;67;NULL;4;{"processDefinitionId":"dnepr_cnap_238a:1:1"};;false;225;true;;BankID,EDS;0
845;102;182;182;NULL;4;{"processDefinitionId":"dnepr_cnap_211:1:1"};;false;225;false;;BankID,EDS;0
846;102;28;28;NULL;4;{"processDefinitionId":"dnepr_cnap_211:1:1"};;false;225;false;;BankID,EDS;0
847;102;102;102;NULL;4;{"processDefinitionId":"dnepr_cnap_211:1:1"};;false;225;true;;BankID,EDS;0
848;102;37;37;NULL;4;{"processDefinitionId":"dnepr_cnap_211:1:1"};;false;225;false;;BankID,EDS;0
849;102;154;154;NULL;4;{"processDefinitionId":"dnepr_cnap_211:1:1"};;false;225;false;;BankID,EDS;0
850;102;67;67;NULL;4;{"processDefinitionId":"dnepr_cnap_211:1:1"};;false;225;true;;BankID,EDS;0
851;790;1;1;NULL;4;{"processDefinitionId":"dnepr_mvk_350:1:1"};;false;1;false;;BankID,EDS;0
852;1464;50002;NULL;2;4;{"processDefinitionId":"common_mreo_4:1:1"};;false;12;false;;BankID,EDS;0
853;234;26;26;NULL;4;{"processDefinitionId":"hmel_cnap_331:1:1"};;false;246;false;;BankID,EDS;0
854;233;26;26;NULL;4;{"processDefinitionId":"hmel_cnap_330:1:1"};;false;246;false;;BankID,EDS;0
855;13;26;26;NULL;4;{"processDefinitionId":"hmel_cnap_349:1:1"};;false;246;false;;BankID,EDS;0
856;108;1;1;NULL;4;{"processDefinitionId":"dnepr_mvk_355:1:1"};;false;1;false;;BankID,EDS;0
857;129;1;1;NULL;4;{"processDefinitionId":"dnepr_mvk_359:1:1"};;false;1;false;;BankID,EDS;0
858;63;24;24;NULL;4;{"processDefinitionId":"sumy_cnap_353:1:1"};;false;1;true;;BankID,EDS;0
859;774;125;125;NULL;4;{"processDefinitionId":"dnepr_soc_144:1:1"};;false;14;false;;BankID,EDS;0
860;765;125;125;NULL;4;{"processDefinitionId":"dnepr_soc_help_148:1:1"};;false;14;false;;BankID,EDS;0
861;767;125;125;NULL;4;{"processDefinitionId":"dnepr_soc_help_150:1:1"};;false;14;false;;BankID,EDS;0
862;787;125;125;NULL;4;{"processDefinitionId":"dnepr_soc_help_175:1:1"};;false;14;false;;BankID,EDS;0
863;786;125;125;NULL;4;{"processDefinitionId":"dnepr_soc_help_177:1:1"};;false;14;false;;BankID,EDS;0
864;1383;125;125;NULL;4;{"processDefinitionId":"dnepr_soc_help_176:1:1"};;false;14;false;;BankID,EDS;0
865;780;125;125;NULL;4;{"processDefinitionId":"dnepr_soc_help_157:1:1"};;false;14;false;;BankID,EDS;0
866;776;125;125;NULL;4;{"processDefinitionId":"dnepr_soc_help_147:1:1"};;false;14;false;;BankID,EDS;0
867;762;125;125;NULL;4;{"processDefinitionId":"dnepr_soczah_139:1:1"};;false;14;false;;BankID,EDS;0
868;778;125;125;NULL;4;{"processDefinitionId":"dnepr_soczah_160:1:1"};;false;14;false;;BankID,EDS;0
869;775;125;125;NULL;4;{"processDefinitionId":"dnepr_soczah_154:1:1"};;false;14;false;;BankID,EDS;0
870;779;125;125;NULL;4;{"processDefinitionId":"dnepr_soczah_165:1:1"};;false;14;false;;BankID,EDS;0
871;781;125;125;NULL;4;{"processDefinitionId":"dnepr_soczah_163:1:1"};;false;14;false;;BankID,EDS;0
872;777;125;125;NULL;4;{"processDefinitionId":"dnepr_soczah_156:1:1"};;false;14;false;;BankID,EDS;0
873;759;125;125;NULL;4;{"processDefinitionId":"dnepr_soczah_142:1:1"};;false;14;false;;BankID,EDS;0
874;752;125;125;NULL;4;{"processDefinitionId":"socialhelp_kidsUkraine:1:1"};;false;14;false;;BankID,EDS;0
875;1;50027;NULL;27;4;{"processDefinitionId":"common_mvd_1_hand:1:58"};;false;306;true;;BankID,EDS;0
876;1462;1;1;NULL;4;{"processDefinitionId":"dnepr_mvk_334:1:1"};;false;1;true;;BankID,EDS;0
877;1388;50025;NULL;25;4;{"processDefinitionId":"ternopol_oda_207:1:1"};;false;1;true;;BankID,EDS;0
878;1403;50025;NULL;25;4;{"processDefinitionId":"ternopol_oda_239:1:1"};;false;1;false;;BankID,EDS;0
879;628;50025;NULL;25;4;{"processDefinitionId":"ternopil_obl_284:1:1"};;false;231;false;;BankID,EDS;0
880;956;479;479;NULL;4;{"processDefinitionId":"dnepr_cnap_238:1:1"};;false;225;false;;BankID,EDS;0
881;956;480;480;NULL;4;{"processDefinitionId":"dnepr_cnap_238:1:1"};;false;225;false;;BankID,EDS;0
882;1;50013;NULL;13;4;{"processDefinitionId":"common_mvd_1_hand:1:58"};;false;306;true;;BankID,EDS;0
883;154;1;1;NULL;4;{"processDefinitionId":"_test_UKR_DOC:1:1"};;false;1;true;;BankID,email,EDS;0
884;1463;50002;NULL;2;4;{"processDefinitionId":"common_mreo_6:1:1"};;false;12;false;;BankID,EDS;0 
885;1465;50002;NULL;2;4;{"processDefinitionId":"common_mreo_7:1:1"};;false;12;false;;BankID,EDS;0
886;1466;50002;NULL;2;4;{"processDefinitionId":"common_mreo_8:1:1"};;false;12;false;;BankID,EDS;0
887;1467;50002;NULL;2;4;{"processDefinitionId":"common_mreo_9:1:1"};;false;12;false;;BankID,EDS;0
889;1468;50002;NULL;2;4;{"processDefinitionId":"common_mreo_10:1:1"};;false;12;false;;BankID,EDS;0 
890;1469;50002;NULL;2;4;{"processDefinitionId":"common_mreo_11:1:1"};;false;12;false;;BankID,EDS;0
891;1470;50002;NULL;2;4;{"processDefinitionId":"common_mreo_12:1:1"};;false;12;false;;BankID,EDS;0
892;1471;50002;NULL;2;4;{"processDefinitionId":"common_mreo_13:1:1"};;false;12;false;;BankID,EDS;0
893;38;1;1;NULL;4;{"processDefinitionId":"dnepr_cnap_308:1:1"};;false;225;true;;BankID,EDS;0
894;774;483;483;NULL;4;{"processDefinitionId":"dnepr_soc_144:1:1"};;false;14;false;;BankID,EDS;0
895;765;483;483;NULL;4;{"processDefinitionId":"dnepr_soc_help_148:1:1"};;false;14;false;;BankID,EDS;0
896;767;483;483;NULL;4;{"processDefinitionId":"dnepr_soc_help_150:1:1"};;false;14;false;;BankID,EDS;0
897;787;483;483;NULL;4;{"processDefinitionId":"dnepr_soc_help_175:1:1"};;false;14;false;;BankID,EDS;0
898;786;483;483;NULL;4;{"processDefinitionId":"dnepr_soc_help_177:1:1"};;false;14;false;;BankID,EDS;0
